URI|Notation|Label|Parent|Beschreibung|Anmerkung|Applikationsschema|Thema|Status
https://registry.inspire.gv.at/codelist/schlagnutzungsart/675|675|FELDGEMUESE FRISCHMARKT 2 ODER MEHR ERNTEN||FELDGEMUESE FRISCHMARKT 2 ODER MEHR ERNTEN|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/699|699|FELDGEMUESE FRISCHMARKT UND VERARBEITUNG MEHRKULTURIG||FELDGEMUESE FRISCHMARKT UND VERARBEITUNG MEHRKULTURIG|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/694|694|FELDGEMUESE MEHRKULTURIG||FELDGEMUESE MEHRKULTURIG|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/653|653|FELDGEMUESE OHNE ERNTE||FELDGEMUESE OHNE ERNTE|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/695|695|FELDGEMUESE VERARBEITUNG||FELDGEMUESE VERARBEITUNG|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/677|677|FELDGEMUESE VERARBEITUNG 1 ERNTE||FELDGEMUESE VERARBEITUNG 1 ERNTE|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/683|683|FELDGEMUESE VERARBEITUNG 2 ODER MEHR ERNTEN||FELDGEMUESE VERARBEITUNG 2 ODER MEHR ERNTEN|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/697|697|FELDGEMUESE VERARBEITUNG EINKULTURIG||FELDGEMUESE VERARBEITUNG EINKULTURIG|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/698|698|FELDGEMUESE VERARBEITUNG MEHRKULTURIG||FELDGEMUESE VERARBEITUNG MEHRKULTURIG|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/schlagnutzungsart/657|657|FLACHS (FASERLEIN) ZUR FASERERZEUGUNG||FLACHS (FASERLEIN) ZUR FASERERZEUGUNG|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lunom|http://inspire.ec.europa.eu/theme/lu|http://inspire.ec.europa.eu/registry/status/valid
