URI	Notation	Label	Parent	Beschreibung	Anmerkung	Applikationsschema	Thema	Status
https://registry.inspire.gv.at/codelist/ktnLandUseValue/A1116xxx	A1116xxx	Bauland - Sondergebiet mit Sonderwidmung		Bauland - Sondergebiet mit Sonderwidmung	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/A1115xxx	A1115xxx	Bauland - Sondergebiet mit Vorbehalt		Bauland - Sondergebiet mit Vorbehalt	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/A1114xxx	A1114xxx	Bauland - Sondergebiet mit mehrgeschossiger Widmung		Bauland - Sondergebiet mit mehrgeschossiger Widmung	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/A16xxx	A16xxx	Bauland - Sonderwidmung		Bauland - Sonderwidmung	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/A200xxxx	A200xxxx	Bauland - Sonderwidmung mit Vorbehalt		Bauland - Sonderwidmung mit Vorbehalt	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/A15xxx	A15xxx	Bauland - Vorbehaltsflaeche		Bauland - Vorbehaltsflaeche	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/A2	A2	Bauland - Wohngebiet		Bauland - Wohngebiet	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/D3102	D3102	Ersichtlichmachungen - Altlast		Ersichtlichmachungen - Altlast	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/D1xx	D1xx	Ersichtlichmachungen - Autobahn(mit Schutzzone)		Ersichtlichmachungen - Autobahn(mit Schutzzone)	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/D2xx	D2xx	Ersichtlichmachungen - Bundesstrasse		Ersichtlichmachungen - Bundesstrasse	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/D7xx	D7xx	Ersichtlichmachungen - Flugplatz		Ersichtlichmachungen - Flugplatz	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/D15	D15	Ersichtlichmachungen - Gewaesser, See		Ersichtlichmachungen - Gewaesser, See	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/D4xx	D4xx	Ersichtlichmachungen - Haupt-, Nebenbahn, Anschlussbahn, Materialbahn		Ersichtlichmachungen - Haupt-, Nebenbahn, Anschlussbahn, Materialbahn	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/D3xx	D3xx	Ersichtlichmachungen - Landesstrasse		Ersichtlichmachungen - Landesstrasse	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B16xx	B16xx	Gruenland - Abfallbehandlungsanlage, Abfallagerstaette		Gruenland - Abfallbehandlungsanlage, Abfallagerstaette	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B9xx	B9xx	Gruenland - Bienenhaus, Jagdhuette u. ae.		Gruenland - Bienenhaus, Jagdhuette u. ae.	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B7xx	B7xx	Gruenland - Campingplatz		Gruenland - Campingplatz	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B5xx	B5xx	Gruenland - Erholungsflaeche mit oder ohne Beifuegung einer spezifischen Erholungsnutzung		Gruenland - Erholungsflaeche mit oder ohne Beifuegung einer spezifischen Erholungsnutzung	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B8xx	B8xx	Gruenland - Erwerbsgaertnerei u. ae.		Gruenland - Erwerbsgaertnerei u. ae.	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B11xx	B11xx	Gruenland - Friedhof		Gruenland - Friedhof	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/Bxxx	Bxxx	Gruenland - Fuer die Land- und Forstwirtschaft bestimmte Flaeche, oedland		Gruenland - Fuer die Land- und Forstwirtschaft bestimmte Flaeche, oedland	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B10xx	B10xx	Gruenland - Materialgewinnungsstaette und Materiallagerstaette		Gruenland - Materialgewinnungsstaette und Materiallagerstaette	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B13xx	B13xx	Gruenland - Schutzstreifen als Immissionsschutz		Gruenland - Schutzstreifen als Immissionsschutz	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B15xxx	B15xxx	Gruenland - Sonstige Gruenlandtypen		Gruenland - Sonstige Gruenlandtypen	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B6xx	B6xx	Gruenland - Sportanlage, Vergnuegungs- und Veranstaltungsstaette		Gruenland - Sportanlage, Vergnuegungs- und Veranstaltungsstaette	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/B12xx	B12xx	Gruenland - Sprengstofflager, Schiessstaette		Gruenland - Sprengstofflager, Schiessstaette	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/ktnLandUseValue/Cxxx	Cxxx	Verkehrsflaeche - Verkehrsflaeche in der Gemeinde		Verkehrsflaeche - Verkehrsflaeche in der Gemeinde	INSPIRE governance level: national-technical	http://inspire.ec.europa.eu/applicationschema/lunom	http://inspire.ec.europa.eu/theme/lu	http://inspire.ec.europa.eu/registry/status/valid
