subject|predicate|object
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/zoningPlan|http://www.w3.org/2004/02/skos/core#inScheme|https://registry.inspire.gv.at/codelist/PlanTypeNameValue
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/sectoralSpatialPlanningProgram|http://www.w3.org/ns/adms#status|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/PlanTypeNameValue|http://purl.org/dc/terms/subject|http://inspire.ec.europa.eu/theme/
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/gravelControlPlan|http://purl.org/dc/terms/conformsTo|http://inspire.ec.europa.eu/applicationschema/plu
https://registry.inspire.gv.at/codelist/PlanTypeNameValue|http://www.w3.org/2004/02/skos/core#scopeNote|INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/greenArea|http://purl.org/dc/terms/subject|http://inspire.ec.europa.eu/theme/lu
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/gravelControlPlan|http://www.w3.org/2004/02/skos/core#prefLabel|Kiesleitplan
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/zoningPlan|http://purl.org/dc/terms/subject|http://inspire.ec.europa.eu/theme/lu
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/sectoralSpatialPlanningProgram|http://www.w3.org/2004/02/skos/core#definition|Sektorale Raumordnungsprogramme konkretisieren die Ziele des Landes NÃ fÃ¼r einzelne Landesteile und legen MaÃnahmen verbindlich fest. Sie sind die Grundlage fÃ¼r die weitere rÃ¤umliche Entwicklung NiederÃ¶sterreichs.
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/greenArea|http://purl.org/dc/terms/conformsTo|http://inspire.ec.europa.eu/applicationschema/plu
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/gravelControlPlan|http://www.w3.org/ns/adms#status|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/gravelControlPlan|http://www.w3.org/2004/02/skos/core#definition|Areas that are specifically excluded from any types of mining due to technical (i.e. conservation areas, forestry use, water regulations, settlement structures) or legal reasons.
https://registry.inspire.gv.at/codelist/PlanTypeNameValue|http://www.w3.org/2002/07/owl#versionInfo|1.0.0
https://registry.inspire.gv.at/codelist/PlanTypeNameValue|http://purl.org/dc/terms/conformsTo|http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/PlanTypeNameValue|http://www.w3.org/2004/02/skos/core#hasTopConcept|https://registry.inspire.gv.at/codelist/PlanTypeNameValue/zoningPlan
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/greenArea|http://www.w3.org/2004/02/skos/core#topConceptOf|https://registry.inspire.gv.at/codelist/PlanTypeNameValue
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/zoningPlan|http://purl.org/dc/terms/conformsTo|http://inspire.ec.europa.eu/applicationschema/plu
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/sectoralSpatialPlanningProgram|http://www.w3.org/2004/02/skos/core#prefLabel|Sektorales Raumordnungsprogramm
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/zoningPlan|http://www.w3.org/2004/02/skos/core#definition|Der Flaechenwidmungsplan hat das Gemeindegebiet entsprechend den angestrebten Zielen zu gliedern und die Widmungsarten fÃ¼r alle Flaechen festzulegen.
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/zoningPlan|http://www.w3.org/2004/02/skos/core#prefLabel|Zoning Plan
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/zoningPlan|http://www.w3.org/2004/02/skos/core#scopeNote|INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/PlanTypeNameValue|http://purl.org/dc/terms/created|2026-05-05T14:30:11+00:00
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/sectoralSpatialPlanningProgram|http://www.w3.org/2004/02/skos/core#scopeNote|INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/greenArea|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2004/02/skos/core#Concept
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/greenArea|http://www.w3.org/2004/02/skos/core#prefLabel|green area
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/sectoralSpatialPlanningProgram|http://www.w3.org/2004/02/skos/core#topConceptOf|https://registry.inspire.gv.at/codelist/PlanTypeNameValue
https://registry.inspire.gv.at/codelist/PlanTypeNameValue|http://www.w3.org/2004/02/skos/core#scopeNote|INSPIRE extensibility: open, internal by value
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/sectoralSpatialPlanningProgram|http://www.w3.org/2004/02/skos/core#notation|sectoralSpatialPlanningProgram
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/gravelControlPlan|http://www.w3.org/2004/02/skos/core#scopeNote|INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/PlanTypeNameValue/sectoralSpatialPlanningProgram|http://www.w3.org/2004/02/skos/core#prefLabel|Sectoral spatial planning program
https://registry.inspire.gv.at/codelist/PlanTypeNameValue|http://www.w3.org/2004/02/skos/core#hasTopConcept|https://registry.inspire.gv.at/codelist/PlanTypeNameValue/greenArea
