subject,predicate,object
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/health,http://www.w3.org/2004/02/skos/core#notation,health
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/finance,http://www.w3.org/2000/01/rdf-schema#seeAlso,https://www.data.gv.at/
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://www.w3.org/2004/02/skos/core#topConceptOf,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/environment,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/population,http://www.w3.org/2000/01/rdf-schema#seeAlso,https://www.data.gv.at/
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/environment,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://www.w3.org/2000/01/rdf-schema#seeAlso,https://www.data.gv.at/
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/educationAndScience,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://purl.org/dc/terms/description,"Categorization of data, data service or document according to OGD Austria."
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/population,http://www.w3.org/2004/02/skos/core#prefLabel,population
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/society,http://www.w3.org/2004/02/skos/core#notation,society
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/environment,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/educationAndScience,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://www.w3.org/2004/02/skos/core#prefLabel,Wirtschaft und Tourismus
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/health,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning,http://www.w3.org/2004/02/skos/core#prefLabel,geography and planning
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/finance,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/2004/02/skos/core#notation,governmentAndPolitics
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/environment,http://www.w3.org/2000/01/rdf-schema#seeAlso,https://www.data.gv.at/
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/culture,http://www.w3.org/2004/02/skos/core#topConceptOf,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/society,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/culture,http://www.w3.org/2004/02/skos/core#prefLabel,Kunst und Kultur
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/2004/02/skos/core#hasTopConcept,https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Economy and Finance
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://www.w3.org/2004/02/skos/core#prefLabel,Verkehr und Technik
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/finance,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Economy and Finance
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/2002/07/owl#versionInfo,1.0.0
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#ConceptScheme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/2000/01/rdf-schema#seeAlso,https://www.data.gv.at/
